perturbation_id,target_contrast_gene_name,target_contrast,culture_condition,ontarget_effect_size,ontarget_significant,guide_correlation_all,guide_correlation_all_pval,donor_correlation_hits_mean,n_downstream,n_total_de_genes,n_up_genes,n_down_genes,n_cells_target,target_baseMean,_guide_ok,_donor_ok
ENSG00000170836_Rest,PPM1D,ENSG00000170836,Rest,-8.356797408607056,True,0.197927906568646,4.350245456784356e-102,0.8140987490293939,1389,1390,480,910,726.0,16.973746512600297,True,True
ENSG00000170836_Stim48hr,PPM1D,ENSG00000170836,Stim48hr,-6.476304248815005,True,0.1178554710654306,6.60322377346968e-37,0.8436139942112545,68,69,31,38,586.0,9.691731099371216,True,True
ENSG00000170836_Stim8hr,PPM1D,ENSG00000170836,Stim8hr,-7.828337733296871,True,0.1333965080426966,6.997619485446406e-47,0.8424058446769817,139,140,88,52,639.0,13.900060009841336,True,True
ENSG00000100034_Rest,PPM1F,ENSG00000100034,Rest,-9.46698336832194,True,0.1370040901215444,2.2318155882766418e-49,,13,14,4,10,1367.0,9.203786369073583,True,False
ENSG00000100034_Stim48hr,PPM1F,ENSG00000100034,Stim48hr,-9.780182225297878,True,0.1086100133469692,1.4412219346653536e-31,,13,14,8,6,997.0,15.459172937750813,True,False
ENSG00000100034_Stim8hr,PPM1F,ENSG00000100034,Stim8hr,-14.10712183982596,True,0.2076752264754484,2.027205467375893e-112,,14,15,4,11,1074.0,23.84759300821036,True,False
ENSG00000115241_Rest,PPM1G,ENSG00000115241,Rest,-14.54221112947156,True,0.0871152905521419,7.52069325755521e-21,,1,2,1,1,469.0,129.97893940315333,True,False
ENSG00000115241_Stim48hr,PPM1G,ENSG00000115241,Stim48hr,-15.843011296279172,True,0.0834103312087859,3.0632261356379144e-19,,5,6,3,3,401.0,195.0426354836172,True,False
ENSG00000115241_Stim8hr,PPM1G,ENSG00000115241,Stim8hr,-22.05342874580535,True,0.1379734770903102,4.636638584428455e-50,,0,1,0,1,402.0,215.57766574393685,True,False
ENSG00000163644_Rest,PPM1K,ENSG00000163644,Rest,-10.584742188682355,True,0.1123441001727078,1.1364401047164319e-33,,0,1,0,1,851.0,26.82233936335213,True,False
ENSG00000163590_Rest,PPM1L,ENSG00000163590,Rest,-1.5033551322180303,True,,,0.6342964699912247,928,929,654,275,75.0,2.4822926032277794,False,True
ENSG00000164088_Rest,PPM1M,ENSG00000164088,Rest,-15.50697263202136,True,0.0655227705447937,1.938573834005923e-12,,0,1,0,1,754.0,52.85969868717012,True,False
ENSG00000164088_Stim8hr,PPM1M,ENSG00000164088,Stim8hr,-12.70039716518873,True,0.14835797669442,1.1057009619130772e-57,,0,1,0,1,631.0,31.135464148558995,True,False
ENSG00000143224_Rest,PPOX,ENSG00000143224,Rest,-5.0543975038033375,True,0.0992586137103299,1.292329545018004e-26,,0,1,0,1,699.0,4.398034128994734,True,False
ENSG00000143224_Stim48hr,PPOX,ENSG00000143224,Stim48hr,-4.92448133634288,True,0.0564966573278762,1.2990096462673503e-09,,9,10,5,5,680.0,4.812174232331818,True,False
ENSG00000213639_Stim48hr,PPP1CB,ENSG00000213639,Stim48hr,-14.155939439035064,True,0.1386107561914148,1.640040683413835e-50,,0,1,0,1,479.0,224.15097712145467,True,False
ENSG00000213639_Stim8hr,PPP1CB,ENSG00000213639,Stim8hr,-14.294536634781396,True,0.0315550150821366,0.0007065586424166,,8,9,8,1,507.0,230.2291349740613,True,False
ENSG00000204619_Rest,PPP1R11,ENSG00000204619,Rest,-5.999976353250204,True,,,0.6515786686997939,419,420,277,143,88.0,50.66770003643428,False,True
ENSG00000204619_Stim48hr,PPP1R11,ENSG00000204619,Stim48hr,-5.510903346164562,True,,,0.6982793730461682,632,633,373,260,83.0,48.57147852823904,False,True
ENSG00000204619_Stim8hr,PPP1R11,ENSG00000204619,Stim8hr,-9.734710765715322,True,0.2889753740483574,2.2402736345907816e-220,0.7471681528535887,902,903,578,325,131.0,80.18378865860709,True,True
ENSG00000058272_Rest,PPP1R12A,ENSG00000058272,Rest,-23.543557970896497,True,0.0068000263602338,0.4655605650770131,0.5616623836108549,92,93,74,19,571.0,116.06103933512208,False,True
ENSG00000058272_Stim48hr,PPP1R12A,ENSG00000058272,Stim48hr,-24.1666109266292,True,0.095090831651157,1.4946839271765622e-24,,27,28,23,5,611.0,141.1149259865169,True,False
ENSG00000058272_Stim8hr,PPP1R12A,ENSG00000058272,Stim8hr,-22.7920844825398,True,0.1239870105592454,1.083342048327256e-40,0.7302291741010155,56,57,30,27,577.0,108.39946871570052,True,True
ENSG00000077157_Rest,PPP1R12B,ENSG00000077157,Rest,-7.629851881017371,True,0.0358395708277873,0.0001194798748093,,4,5,2,3,308.0,21.637329162052005,True,False
ENSG00000077157_Stim48hr,PPP1R12B,ENSG00000077157,Stim48hr,-8.175696556184304,True,0.0644650320508345,4.360828079351852e-12,,18,19,9,10,314.0,21.92229362254828,True,False
ENSG00000077157_Stim8hr,PPP1R12B,ENSG00000077157,Stim8hr,-6.304756237351259,True,0.0482909653712976,2.1584927919020545e-07,,2,3,1,2,320.0,13.974141594003529,True,False
ENSG00000125503_Rest,PPP1R12C,ENSG00000125503,Rest,-12.307777217939668,True,0.1643891544186054,1.4016539772243191e-70,0.7481519310728021,141,142,89,53,791.0,16.160399216566308,True,True
ENSG00000125503_Stim48hr,PPP1R12C,ENSG00000125503,Stim48hr,-9.95987215275646,True,0.0690964332746719,1.1395152686650544e-13,,4,5,1,4,1004.0,11.383729096471004,True,False
ENSG00000125503_Stim8hr,PPP1R12C,ENSG00000125503,Stim8hr,-12.417210114562064,True,0.0257287451097245,0.0057551251354652,,5,6,2,4,802.0,16.546291073049968,True,False
ENSG00000088808_Rest,PPP1R13B,ENSG00000088808,Rest,-5.756217319381215,True,0.0651890505607195,2.5070770811755578e-12,,2,3,1,2,1079.0,3.5331103343887884,True,False
ENSG00000088808_Stim8hr,PPP1R13B,ENSG00000088808,Stim8hr,-4.83139978128046,True,0.0287971552996866,0.0019956946476609,,1,2,0,2,1012.0,2.3458070033155565,True,False
ENSG00000104881_Rest,PPP1R13L,ENSG00000104881,Rest,-2.2279052312051943,True,0.1682740678137538,6.498432051320299e-74,0.8683905976164862,214,215,78,137,523.0,1.6412626422918122,True,True
ENSG00000104881_Stim48hr,PPP1R13L,ENSG00000104881,Stim48hr,-3.341093259441524,True,0.0562101811456941,1.5729378593317426e-09,0.66928827256798,30,31,23,8,327.0,8.229405280299543,True,True
ENSG00000104881_Stim8hr,PPP1R13L,ENSG00000104881,Stim8hr,-2.394344626792144,True,0.1497054185730026,1.0294413310621216e-58,0.8373766914162063,376,377,140,237,455.0,1.8002380872369932,True,True
ENSG00000173457_Stim48hr,PPP1R14B,ENSG00000173457,Stim48hr,-3.803403894005275,True,,,0.9096427692830358,70,71,29,42,137.0,14.992562552452425,False,True
ENSG00000087074_Stim48hr,PPP1R15A,ENSG00000087074,Stim48hr,-8.008066372725914,True,0.020570694580604,0.0272665225077288,,3,4,2,2,260.0,59.33718592967422,True,False
ENSG00000087074_Stim8hr,PPP1R15A,ENSG00000087074,Stim8hr,-8.510373892360276,True,0.0775463685482193,7.810630478179094e-17,,26,27,22,5,245.0,35.82699515481493,True,False
ENSG00000158615_Rest,PPP1R15B,ENSG00000158615,Rest,-12.309448084563677,True,0.1147145481551958,4.820414479758265e-35,0.7707098134424508,198,199,144,55,184.0,93.06228155698768,True,True
ENSG00000158615_Stim48hr,PPP1R15B,ENSG00000158615,Stim48hr,-14.76896503990281,True,0.181358258653386,9.541308457034158e-86,0.8566229257877426,178,179,95,84,188.0,196.9295858228377,True,True
ENSG00000158615_Stim8hr,PPP1R15B,ENSG00000158615,Stim8hr,-15.339592795359463,True,0.141946321292203,6.5685517222424255e-53,0.7540079974986558,50,51,43,8,173.0,153.05780013230776,True,True
ENSG00000160972_Stim8hr,PPP1R16A,ENSG00000160972,Stim8hr,-5.687298441539636,True,0.1003252137481815,3.7078482562584746e-27,,0,1,0,1,801.0,10.286018845445028,True,False
ENSG00000101445_Rest,PPP1R16B,ENSG00000101445,Rest,-17.645693465989435,True,0.049677663016496,9.59570554179262e-08,,0,1,0,1,1042.0,44.707664783955885,True,False
ENSG00000101445_Stim48hr,PPP1R16B,ENSG00000101445,Stim48hr,-24.0269159322402,True,0.1340409370255686,2.535446907796823e-47,,3,4,3,1,1023.0,96.56454780835708,True,False
ENSG00000101445_Stim8hr,PPP1R16B,ENSG00000101445,Stim8hr,-28.32374481509919,True,0.0856291941802687,3.391173239024136e-20,,1,2,1,1,1068.0,130.10220262741774,True,False
ENSG00000162869_Rest,PPP1R21,ENSG00000162869,Rest,-5.867257321276574,True,0.0335643371034817,0.0003147907232941,,4,5,2,3,285.0,28.39806528067832,True,False
ENSG00000162869_Stim48hr,PPP1R21,ENSG00000162869,Stim48hr,-7.486605884693588,True,0.0371254621911496,6.73897551475249e-05,,1,2,0,2,707.0,30.87946217757199,True,False
ENSG00000162869_Stim8hr,PPP1R21,ENSG00000162869,Stim8hr,-5.857673679156695,True,0.0755422643481349,4.736789735284046e-16,,3,4,2,2,389.0,19.93504085178125,True,False
ENSG00000173281_Rest,PPP1R3B,ENSG00000173281,Rest,-6.645313386082282,True,0.1777498194362514,2.171030190623031e-82,0.6149712242399185,311,312,209,103,1585.0,4.184818451786207,True,True
ENSG00000173281_Stim48hr,PPP1R3B,ENSG00000173281,Stim48hr,-16.14217066918278,True,0.1328633029317518,1.6147356548983492e-46,,24,25,17,8,1448.0,36.421888003791096,True,False
ENSG00000235194_Rest,PPP1R3E,ENSG00000235194,Rest,-4.370483738791763,True,0.018269121301917,0.049922379986268,,4,5,3,2,421.0,4.994374429980413,True,False
ENSG00000049769_Rest,PPP1R3F,ENSG00000049769,Rest,-7.388696778821353,True,0.1088993042489006,9.962262231398286e-32,,0,1,0,1,634.0,10.665128939812536,True,False
ENSG00000049769_Stim48hr,PPP1R3F,ENSG00000049769,Stim48hr,-6.114881683209116,True,0.0357077533586615,0.0001265735167731,,0,1,0,1,621.0,7.967679093004927,True,False
ENSG00000049769_Stim8hr,PPP1R3F,ENSG00000049769,Stim8hr,-5.566570728097704,True,0.0763402957641,2.323762100166334e-16,,0,1,0,1,642.0,8.889404650875717,True,False
ENSG00000117751_Stim8hr,PPP1R8,ENSG00000117751,Stim8hr,-6.41560719759925,True,0.1380508966076309,4.087763092305407e-50,,6,7,5,2,158.0,62.16687053331258,True,False
ENSG00000104695_Stim48hr,PPP2CB,ENSG00000104695,Stim48hr,-4.586804579817283,True,0.0430996996609559,3.706575174070256e-06,,1,2,0,2,394.0,7.279030778264283,True,False
ENSG00000104695_Stim8hr,PPP2CB,ENSG00000104695,Stim8hr,-4.537960636145705,True,0.0389304252111301,2.9251097823115952e-05,,4,5,3,2,316.0,12.560044323423412,True,False
ENSG00000137713_Stim48hr,PPP2R1B,ENSG00000137713,Stim48hr,-19.179287132562813,True,0.0742235724550206,1.5120506127513592e-15,,1,2,0,2,357.0,113.43835200432352,True,False
ENSG00000221914_Rest,PPP2R2A,ENSG00000221914,Rest,-13.190838511853762,True,0.0762035210180028,2.626808148346029e-16,,0,1,0,1,319.0,62.27424977726465,True,False
ENSG00000221914_Stim48hr,PPP2R2A,ENSG00000221914,Stim48hr,-21.095874907938,True,0.074504301724304,1.1830022369444476e-15,0.1955899123674346,40,41,25,16,316.0,168.6784110541832,True,False
ENSG00000221914_Stim8hr,PPP2R2A,ENSG00000221914,Stim8hr,-18.37406385714648,True,0.1022736916155265,3.660208423538254e-28,,1,2,1,1,296.0,132.66798502247462,True,False
ENSG00000066027_Rest,PPP2R5A,ENSG00000066027,Rest,-28.910916480569536,True,0.0935330040984711,8.375082742962551e-24,,0,1,0,1,1227.0,91.14695640762,True,False
ENSG00000066027_Stim48hr,PPP2R5A,ENSG00000066027,Stim48hr,-32.79719045277545,True,0.0358977753635727,0.0001164684461839,,0,1,0,1,1195.0,113.4664574431092,True,False
ENSG00000066027_Stim8hr,PPP2R5A,ENSG00000066027,Stim8hr,-30.59998814779631,True,0.063202714111265,1.1284308609141278e-11,,0,1,0,1,1051.0,109.0569936215373,True,False
ENSG00000078304_Rest,PPP2R5C,ENSG00000078304,Rest,-4.629295579565559,True,0.2011587518077083,1.877002609827692e-105,,4,5,3,2,274.0,139.91370777003291,True,False
ENSG00000078304_Stim8hr,PPP2R5C,ENSG00000078304,Stim8hr,-3.753232595744632,True,0.1625588259548147,4.886721919558816e-69,0.7960456469559093,38,39,10,29,180.0,72.78965709208471,True,True
ENSG00000112640_Stim48hr,PPP2R5D,ENSG00000112640,Stim48hr,-26.229829737811908,True,0.0371698117277558,6.605037265170265e-05,,3,4,2,2,786.0,131.569011828874,True,False
ENSG00000154001_Stim8hr,PPP2R5E,ENSG00000154001,Stim8hr,-19.55018088298006,True,0.125003879174638,2.4442325435003034e-41,,0,1,0,1,387.0,100.56668717368278,True,False
ENSG00000138814_Rest,PPP3CA,ENSG00000138814,Rest,-12.189417257218762,True,0.0515646402038583,3.07520202228893e-08,,1,2,1,1,357.0,54.64047107944946,True,False
ENSG00000138814_Stim48hr,PPP3CA,ENSG00000138814,Stim48hr,-10.279546230415232,True,0.0198107042142844,0.0334948341662805,,0,1,0,1,388.0,54.935702147392526,True,False
ENSG00000120910_Rest,PPP3CC,ENSG00000120910,Rest,-17.642423476757497,True,0.0750424711691947,7.371587862990073e-16,,2,3,1,2,843.0,48.67402294045999,True,False
ENSG00000120910_Stim8hr,PPP3CC,ENSG00000120910,Stim8hr,-18.42276805536449,True,0.0751411064858853,6.756993128732145e-16,,0,1,0,1,815.0,47.87762362784813,True,False
ENSG00000221823_Stim48hr,PPP3R1,ENSG00000221823,Stim48hr,-17.56283169958717,True,-0.0177971029923198,0.0561378904059706,0.791688746433186,522,523,379,144,811.0,163.6165189920609,False,True
ENSG00000221823_Stim8hr,PPP3R1,ENSG00000221823,Stim8hr,-23.64690016628666,True,0.0438613083332346,2.4889090002842647e-06,0.760538272667493,612,613,419,194,888.0,241.55555160720564,True,True
ENSG00000149923_Rest,PPP4C,ENSG00000149923,Rest,-9.024177649632072,True,0.1717459546634064,5.808338305600883e-77,0.6476620537164063,135,136,60,76,158.0,171.22548842941617,True,True
ENSG00000149923_Stim48hr,PPP4C,ENSG00000149923,Stim48hr,-7.040014405727322,True,,,0.9014869563249348,42,43,20,23,121.0,242.15269106124825,False,True
ENSG00000149923_Stim8hr,PPP4C,ENSG00000149923,Stim8hr,-8.719113492522673,True,0.0665212749123082,8.912612936174598e-13,0.7064399497656607,171,172,90,82,151.0,187.64349808411995,True,True
ENSG00000154845_Rest,PPP4R1,ENSG00000154845,Rest,-11.964471386598774,True,0.0526036220914109,1.6155167129478576e-08,,0,1,0,1,395.0,42.765295400454576,True,False
ENSG00000154845_Stim48hr,PPP4R1,ENSG00000154845,Stim48hr,-10.81923587775546,True,0.0722109074853902,8.553130069383692e-15,,0,1,0,1,391.0,32.04919927973215,True,False
ENSG00000100796_Stim48hr,PPP4R3A,ENSG00000100796,Stim48hr,-11.40397355431496,True,0.092559607653936,2.423133159464101e-23,,1,2,1,1,491.0,113.9911104340738,True,False
ENSG00000100796_Stim8hr,PPP4R3A,ENSG00000100796,Stim8hr,-12.46054014708429,True,0.0855813333619848,3.5581952626666206e-20,,1,2,0,2,476.0,120.51530168598244,True,False
ENSG00000275052_Rest,PPP4R3B,ENSG00000275052,Rest,-22.96026024767127,True,0.0273474157635183,0.0033332390008324,,2,3,1,2,2208.0,123.80843112555898,True,False
ENSG00000275052_Stim8hr,PPP4R3B,ENSG00000275052,Stim8hr,-25.97375512501655,True,0.024024078546929,0.0099258127191378,,0,1,0,1,1931.0,164.2301567227477,True,False
ENSG00000119414_Rest,PPP6C,ENSG00000119414,Rest,-12.841982137468854,True,0.0978767265074395,6.386610456554847e-26,0.546177398793879,125,126,98,28,238.0,106.03102275769808,True,True
ENSG00000119414_Stim48hr,PPP6C,ENSG00000119414,Stim48hr,-10.873542913526446,True,0.0430627610044638,3.778246042396293e-06,0.4848701979466967,277,278,243,35,238.0,134.76562118228546,True,True
ENSG00000119414_Stim8hr,PPP6C,ENSG00000119414,Stim8hr,-15.711411505788856,True,0.1680816235517418,9.547321425649095e-74,0.6830072107444343,297,298,224,74,286.0,119.57363814201818,True,True
ENSG00000105063_Rest,PPP6R1,ENSG00000105063,Rest,-22.186198962837643,True,0.0592695668373755,1.9423489301785527e-10,,2,3,1,2,504.0,205.51984091495444,True,False
ENSG00000105063_Stim8hr,PPP6R1,ENSG00000105063,Stim8hr,-28.75070309428805,True,0.0526061949721936,1.6129191050037773e-08,,1,2,0,2,485.0,277.29816921845145,True,False
ENSG00000100239_Rest,PPP6R2,ENSG00000100239,Rest,-20.3512736662338,True,0.1344716331000839,1.2828342759885923e-47,0.8692889367973637,123,124,62,62,653.0,65.33010494486264,True,True
ENSG00000100239_Stim8hr,PPP6R2,ENSG00000100239,Stim8hr,-21.539350968886662,True,0.0475413932801659,3.3155224949902e-07,,0,1,0,1,711.0,72.00034332357092,True,False
ENSG00000110075_Rest,PPP6R3,ENSG00000110075,Rest,-32.660870276386426,True,0.1230577687345452,4.177875318712033e-40,,4,5,4,1,1502.0,73.85752153547541,True,False
ENSG00000110075_Stim48hr,PPP6R3,ENSG00000110075,Stim48hr,-34.031426716938334,True,0.0911406362060293,1.1177354578000733e-22,,2,3,2,1,1352.0,100.02799115259651,True,False
ENSG00000110075_Stim8hr,PPP6R3,ENSG00000110075,Stim8hr,-35.49715811903987,True,0.165521133500697,1.5264372180487304e-71,,1,2,1,1,1346.0,102.2431073752122,True,False
ENSG00000148840_Rest,PPRC1,ENSG00000148840,Rest,-5.44107057226037,True,0.0285170567648442,0.0022074923369863,0.8395407357913779,69,70,40,30,288.0,31.883786997584306,True,True
ENSG00000148840_Stim48hr,PPRC1,ENSG00000148840,Stim48hr,-4.915361250932088,True,,,0.7824768557033682,85,86,32,54,353.0,39.8095489438649,False,True
ENSG00000148840_Stim8hr,PPRC1,ENSG00000148840,Stim8hr,-9.904372191482535,True,0.0597447942932855,1.3901884960802808e-10,0.8141613195646046,39,40,23,17,311.0,130.74867187050768,True,True
ENSG00000131238_Rest,PPT1,ENSG00000131238,Rest,-36.772692168783536,True,0.0962658159972478,3.998204976272335e-25,,0,1,0,1,882.0,178.76630071199068,True,False
ENSG00000131238_Stim48hr,PPT1,ENSG00000131238,Stim48hr,-30.74627758155582,True,0.0595993619469807,1.5404365709149246e-10,,2,3,2,1,823.0,152.4513393991254,True,False
ENSG00000131238_Stim8hr,PPT1,ENSG00000131238,Stim8hr,-35.92709273155936,True,0.1903537460360269,1.9850739069489515e-94,,0,1,0,1,815.0,176.6524978606683,True,False
ENSG00000221988_Stim48hr,PPT2,ENSG00000221988,Stim48hr,-5.715019074397387,True,0.0670995928523281,5.652923984212248e-13,,0,1,0,1,492.0,6.517359732852341,True,False
ENSG00000221988_Stim8hr,PPT2,ENSG00000221988,Stim8hr,-4.814331426255033,True,0.0878632971084331,3.489793758524169e-21,,0,1,0,1,497.0,5.34875208574356,True,False
ENSG00000196850_Stim48hr,PPTC7,ENSG00000196850,Stim48hr,-16.994543507195427,True,0.0449385538028826,1.4013894804939104e-06,,5,6,4,2,498.0,69.2217381597948,True,False
ENSG00000102103_Stim48hr,PQBP1,ENSG00000102103,Stim48hr,-12.21071345907159,True,0.1128237857740535,6.0277691823134466e-34,,20,21,12,9,262.0,75.03131625263319,True,False
ENSG00000102103_Stim8hr,PQBP1,ENSG00000102103,Stim8hr,-13.41287192425884,True,,,0.8527790117859801,84,85,51,34,245.0,90.74214444335747,False,True
ENSG00000122490_Stim48hr,SLC66A2,ENSG00000122490,Stim48hr,-12.835924567250014,True,0.041159369360265,9.929795419259834e-06,,1,2,0,2,1119.0,18.39283411080639,True,False
ENSG00000162976_Rest,SLC66A3,ENSG00000162976,Rest,-13.452582806218777,True,0.0895702103629862,5.9053914457804515e-22,,0,1,0,1,814.0,30.33143767836221,True,False
ENSG00000162976_Stim48hr,SLC66A3,ENSG00000162976,Stim48hr,-10.967120977859034,True,0.0277375028786098,0.0029099624941147,,0,1,0,1,754.0,22.845375605632785,True,False
ENSG00000162976_Stim8hr,SLC66A3,ENSG00000162976,Stim8hr,-10.795132818408648,True,0.0966092464212489,2.7111214761360043e-25,,0,1,0,1,780.0,19.73024466213874,True,False
ENSG00000275342_Stim48hr,PRAG1,ENSG00000275342,Stim48hr,-4.961331985796205,True,0.0317086425109903,0.0006652363200009,,2,3,2,1,539.0,5.837230596749127,True,False
ENSG00000275342_Stim8hr,PRAG1,ENSG00000275342,Stim8hr,-8.090844514050918,True,0.0590881210282976,2.205421386622137e-10,,1,2,1,1,490.0,17.644854600677345,True,False
ENSG00000143294_Rest,PRCC,ENSG00000143294,Rest,-5.744048978384205,True,0.1405106789504128,7.186596624783935e-52,,13,14,10,4,114.0,40.01046993644437,True,False
ENSG00000143294_Stim48hr,PRCC,ENSG00000143294,Stim48hr,-3.874869979226619,True,0.240769030785976,1.4273535461888631e-151,0.7026630929545447,45,46,30,16,75.0,57.67404465672325,True,True
ENSG00000143294_Stim8hr,PRCC,ENSG00000143294,Stim8hr,-9.113892594190627,True,0.1291936338358239,4.644717955079452e-44,0.8420673095097859,52,53,35,18,118.0,92.87240113351255,True,True
ENSG00000137509_Rest,PRCP,ENSG00000137509,Rest,-10.314182414364044,True,,,0.8281502734634637,106,107,92,15,536.0,23.455752086969824,False,True
ENSG00000137509_Stim48hr,PRCP,ENSG00000137509,Stim48hr,-16.736270599125216,True,0.0676961461752862,3.5201430704056423e-13,,5,6,1,5,832.0,38.533166467119685,True,False
ENSG00000141956_Stim48hr,PRDM15,ENSG00000141956,Stim48hr,-5.216945875335571,True,0.0850757145609844,5.903423270344141e-20,0.8969690630676177,40,41,10,31,605.0,5.016958588720329,True,True
ENSG00000141956_Stim8hr,PRDM15,ENSG00000141956,Stim8hr,-6.921026467841058,True,0.1590570253662293,3.886172589998719e-66,0.9118694683778557,60,61,26,35,567.0,9.461373102325668,True,True
ENSG00000117450_Rest,PRDX1,ENSG00000117450,Rest,-18.86445084781465,True,0.1003611577530789,3.5542419644604024e-27,,0,1,0,1,499.0,121.44129806601288,True,False
ENSG00000117450_Stim48hr,PRDX1,ENSG00000117450,Stim48hr,-25.805187379496004,True,0.1175081876329847,1.0673131205169638e-36,,0,1,0,1,410.0,226.9365427836882,True,False
ENSG00000117450_Stim8hr,PRDX1,ENSG00000117450,Stim8hr,-30.66093170108071,True,0.1399409313093222,1.8444225288216192e-51,,0,1,0,1,463.0,342.0768690040928,True,False
ENSG00000167815_Rest,PRDX2,ENSG00000167815,Rest,-27.89471734765455,True,0.2261582449847926,1.6833890702331203e-133,,0,1,0,1,420.0,265.24215375379777,True,False
ENSG00000167815_Stim48hr,PRDX2,ENSG00000167815,Stim48hr,-37.89373292149305,True,0.0529117726057547,1.3316118143935549e-08,,0,1,0,1,385.0,533.6311680520921,True,False
ENSG00000167815_Stim8hr,PRDX2,ENSG00000167815,Stim8hr,-28.174573650110915,True,0.1468048318267228,1.6598935970044658e-56,,0,1,0,1,352.0,307.9087796391664,True,False
ENSG00000165672_Rest,PRDX3,ENSG00000165672,Rest,-20.870636824439032,True,0.0509957409427757,4.352172503651077e-08,0.8090025262858388,55,56,42,14,1350.0,58.201606959570576,True,True
ENSG00000165672_Stim8hr,PRDX3,ENSG00000165672,Stim8hr,-30.69243928940725,True,0.0233613334678152,0.0121673313998409,,1,2,0,2,1235.0,93.00478606718804,True,False
ENSG00000126432_Rest,PRDX5,ENSG00000126432,Rest,-17.46408872896676,True,0.0554710487271888,2.5659372910273207e-09,,1,2,0,2,583.0,62.37242551888236,True,False
ENSG00000126432_Stim48hr,PRDX5,ENSG00000126432,Stim48hr,-19.72963788415577,True,0.1172983423328539,1.4255951461995376e-36,,3,4,2,2,497.0,116.46278504283502,True,False
ENSG00000126432_Stim8hr,PRDX5,ENSG00000126432,Stim8hr,-13.884468708888797,True,0.0969501217566661,1.8411678075251468e-25,,6,7,3,4,554.0,46.001512020898296,True,False
ENSG00000117592_Rest,PRDX6,ENSG00000117592,Rest,-16.705697885500786,True,0.132114653848989,5.193574168996013e-46,,1,2,0,2,825.0,40.085395726830015,True,False
ENSG00000117592_Stim48hr,PRDX6,ENSG00000117592,Stim48hr,-20.816775290893634,True,0.1181921721281058,4.139783842875264e-37,,1,2,0,2,767.0,68.73564770843215,True,False
ENSG00000117592_Stim8hr,PRDX6,ENSG00000117592,Stim8hr,-19.907546291540456,True,0.0888036952258339,1.3168987207190218e-21,,1,2,0,2,705.0,58.6689251000486,True,False
ENSG00000169230_Rest,PRELID1,ENSG00000169230,Rest,-7.561658020149234,True,,,0.6541059247354496,116,117,90,27,149.0,55.695578880325925,False,True
ENSG00000169230_Stim48hr,PRELID1,ENSG00000169230,Stim48hr,-6.424953758572379,True,,,0.4107946781672256,38,39,20,19,165.0,147.11028508813575,False,True
ENSG00000186314_Stim48hr,PRELID2,ENSG00000186314,Stim48hr,-7.773334482180255,True,0.102649350827712,2.3301933752080707e-28,,0,1,0,1,740.0,14.114468460914765,True,False
ENSG00000085377_Rest,PREP,ENSG00000085377,Rest,-17.300530426007178,True,0.0306126187818608,0.0010168623260441,,4,5,3,2,737.0,41.72063054034111,True,False
ENSG00000085377_Stim48hr,PREP,ENSG00000085377,Stim48hr,-21.06708016759117,True,0.0872166308886236,6.780265849078637e-21,,5,6,3,3,685.0,74.14725576309208,True,False
ENSG00000085377_Stim8hr,PREP,ENSG00000085377,Stim8hr,-21.21921394975069,True,0.0748166761382145,8.99344459278427e-16,,0,1,0,1,647.0,71.24275421808333,True,False
ENSG00000180644_Rest,PRF1,ENSG00000180644,Rest,-16.438578851512876,True,0.038608840073868,3.403013936787205e-05,,18,19,16,3,759.0,176.14167837275372,True,False
ENSG00000180644_Stim48hr,PRF1,ENSG00000180644,Stim48hr,-15.900538311107736,True,0.0585829657842072,3.1348348413232373e-10,,2,3,1,2,681.0,143.24485927617107,True,False
ENSG00000180644_Stim8hr,PRF1,ENSG00000180644,Stim8hr,-17.294735365199784,True,0.0839503910823567,1.8022934758527093e-19,-0.3678022093998021,43,44,36,8,782.0,316.3242709443484,True,False
ENSG00000012211_Stim48hr,PRICKLE3,ENSG00000012211,Stim48hr,-7.101943448363701,True,0.0894513237746577,6.690612294523048e-22,,4,5,1,4,355.0,14.747189601725522,True,False
ENSG00000012211_Stim8hr,PRICKLE3,ENSG00000012211,Stim8hr,-5.4866290443769765,True,0.1129323228331121,5.2201155872845815e-34,,3,4,1,3,350.0,9.5574693973097,True,False
ENSG00000164306_Stim48hr,PRIMPOL,ENSG00000164306,Stim48hr,-5.889931779473898,True,0.1689310380721291,1.7415482644883825e-74,0.6905718418782794,38,39,24,15,242.0,17.921497604682532,True,True
ENSG00000132356_Rest,PRKAA1,ENSG00000132356,Rest,-15.848642390719824,True,0.1160415158084529,7.981829215253146e-36,,2,3,2,1,351.0,88.19913415681744,True,False
ENSG00000132356_Stim48hr,PRKAA1,ENSG00000132356,Stim48hr,-18.416008243183548,True,0.088109790750033,2.705783914122778e-21,,0,1,0,1,375.0,101.06537001195674,True,False
ENSG00000132356_Stim8hr,PRKAA1,ENSG00000132356,Stim8hr,-17.331196243889156,True,0.0769504158153682,1.3414395250691126e-16,,25,26,21,5,361.0,100.48634542541686,True,False
ENSG00000131791_Rest,PRKAB2,ENSG00000131791,Rest,-6.965214158921692,True,0.0835810986122012,2.5911961521831904e-19,,0,1,0,1,555.0,9.403826627927677,True,False
ENSG00000131791_Stim48hr,PRKAB2,ENSG00000131791,Stim48hr,-8.05385288494256,True,0.0719721350334648,1.0472710515999487e-14,,3,4,1,3,603.0,11.601045939140704,True,False
